N001_02_DDK_PA,5513,80482
N001_02_DDK_PA,80483,86656
N001_02_DDK_PA,86657,170005
N001_02_DDK_PA,170006,175297
N001_02_DDK_PA,175298,200875
N001_02_DDK_PA,200876,231745
N001_02_DDK_PA,231746,248944
N001_02_DDK_PA,248945,260851
N001_02_DDK_PA,260852,270994
N001_02_DDK_PA,270995,291721
N001_02_DDK_PA,291722,308479
N001_02_DDK_PA,308480,406822
N001_02_DDK_PA,406823,487966
N001_02_DDK_PA,487967,494140
N001_02_DDK_PA,494141,502960
N001_02_DDK_PA,502961,518836
N001_02_DDK_PA,518837,528538
N001_02_DDK_PA,528539,536917
N001_02_DDK_PA,536918,546178
N001_02_DDK_PA,546179,553675
N001_02_DDK_PA,553676,562054
N001_02_DDK_PA,562055,569992
N001_02_DDK_PA,569993,578812
N001_02_DDK_PA,578813,588514
N001_02_DDK_PA,588515,596011
N001_02_DDK_PA,596012,604831
N001_02_DDK_PA,604832,611446
N001_02_DDK_PA,611447,622030
N001_02_DDK_PA,622031,628204
N001_02_DDK_PA,628205,637024
N001_02_DDK_PA,637025,644521
N001_02_DDK_PA,644522,652459
N001_02_DDK_PA,652460,660838
N001_02_DDK_PA,660839,668776
N001_02_DDK_PA,668777,674068
N001_02_DDK_PA,674069,682006
N001_02_DDK_PA,682007,692149
N001_02_DDK_PA,692150,693031
N001_02_DDK_PA,693032,697882
N001_02_DDK_PA,697883,706261
N001_02_DDK_PA,706262,714199
N001_02_DDK_PA,714200,721696
N001_02_DDK_PA,721697,729634
N001_02_DDK_PA,729635,737131
N001_02_DDK_PA,737132,745510
N001_02_DDK_PA,745511,753448
N001_02_DDK_PA,753449,760504
N001_02_DDK_PA,760505,769765
N001_02_DDK_PA,769766,776380
N001_02_DDK_PA,776381,782995
N001_02_DDK_PA,782996,791815
N001_02_DDK_PA,791816,800635
N001_02_DDK_PA,800636,809014
N001_02_DDK_PA,809015,815629
N001_02_DDK_PA,815630,823567
N001_02_DDK_PA,823568,831064
N001_02_DDK_PA,831065,839884
N001_02_DDK_PA,839885,846940
N001_02_DDK_PA,846941,854878
N001_02_DDK_PA,854879,862816
N001_02_DDK_PA,862817,869431
N001_02_DDK_PA,869432,884866
N001_02_DDK_PA,884867,891481
N001_02_DDK_PA,891482,899419
N001_02_DDK_PA,899420,908239
N001_02_DDK_PA,908240,915295
N001_02_DDK_PA,915296,922792
N001_02_DDK_PA,922793,928084
N001_02_DDK_PA,928085,936904
N001_02_DDK_PA,936905,943960
N001_02_DDK_PA,943961,960718
N001_02_DDK_PA,960719,968656
N001_02_DDK_PA,968657,975712
N001_02_DDK_PA,975713,983209
N001_02_DDK_PA,983210,990265
N001_02_DDK_PA,990266,999967
N001_02_DDK_PA,999968,1006582
N001_02_DDK_PA,1006583,1022017
N001_02_DDK_PA,1022018,1029955
N001_02_DDK_PA,1029956,1039216
N001_02_DDK_PA,1039217,1054651
N001_02_DDK_PA,1054652,1097869
N001_02_DDK_PA,1097870,1103161
N001_02_DDK_PA,1103162,1109776
N001_02_DDK_PA,1109777,1114186
N001_02_DDK_PA,1114187,1121242
N001_02_DDK_PA,1121243,1126975
N001_02_DDK_PA,1126976,1134031
N001_02_DDK_PA,1134032,1165783
N001_02_DDK_PA,1165784,1167988
N002_02_DDK_PA,662,3748
N002_02_DDK_PA,3749,5512
N002_02_DDK_PA,5513,18301
N002_02_DDK_PA,18302,19624
N002_02_DDK_PA,19625,21388
N002_02_DDK_PA,21389,22270
N002_02_DDK_PA,22271,28444
N002_02_DDK_PA,28445,32413
N002_02_DDK_PA,32414,38587
N002_02_DDK_PA,38588,46966
N002_02_DDK_PA,46967,51817
N002_02_DDK_PA,51818,134725
N002_02_DDK_PA,134726,142663
N002_02_DDK_PA,142664,150160
N002_02_DDK_PA,150161,158098
N002_02_DDK_PA,158099,165595
N002_02_DDK_PA,165596,173533
N002_02_DDK_PA,173534,181471
N002_02_DDK_PA,181472,189409
N002_02_DDK_PA,189410,197347
N002_02_DDK_PA,197348,205285
N002_02_DDK_PA,205286,213664
N002_02_DDK_PA,213665,222043
N002_02_DDK_PA,222044,229540
N002_02_DDK_PA,229541,237919
N002_02_DDK_PA,237920,245416
N002_02_DDK_PA,245417,253354
N002_02_DDK_PA,253355,261292
N002_02_DDK_PA,261293,269671
N002_02_DDK_PA,269672,276727
N002_02_DDK_PA,276728,285106
N002_02_DDK_PA,285107,292603
N002_02_DDK_PA,292604,300541
N002_02_DDK_PA,300542,308479
N002_02_DDK_PA,308480,316858
N002_02_DDK_PA,316859,323914
N002_02_DDK_PA,323915,332293
N002_02_DDK_PA,332294,340672
N002_02_DDK_PA,340673,348169
N002_02_DDK_PA,348170,356107
N002_02_DDK_PA,356108,363604
