S001_02_BBP_NORMAL,662,36382
S001_02_BBP_NORMAL,36383,70339
S001_02_BBP_NORMAL,70340,86656
S001_02_BBP_NORMAL,86657,99886
S001_02_BBP_NORMAL,99887,148396
S001_02_BBP_NORMAL,148397,171328
S001_02_BBP_NORMAL,171329,173533
S001_02_BBP_NORMAL,173534,198670
S001_02_BBP_NORMAL,198671,214105
S001_02_BBP_NORMAL,214106,220279
S001_02_BBP_NORMAL,220280,223366
S001_02_BBP_NORMAL,223367,235714
S001_02_BBP_NORMAL,235715,241888
S001_02_BBP_NORMAL,241889,327883
S001_02_BBP_NORMAL,327884,369778
S001_02_BBP_NORMAL,369779,375070
S001_02_BBP_NORMAL,375071,425785
S001_02_BBP_NORMAL,425786,469444
S001_02_BBP_NORMAL,469445,498109
S001_02_BBP_NORMAL,498110,538681
S001_02_BBP_NORMAL,538682,553234
S001_02_BBP_NORMAL,553235,573520
S001_02_BBP_NORMAL,573521,580576
S001_02_BBP_NORMAL,580577,620707
S001_02_BBP_NORMAL,620708,636583
S001_02_BBP_NORMAL,636584,684652
S001_02_BBP_NORMAL,684653,712435
S001_02_BBP_NORMAL,712436,731839
S001_02_BBP_NORMAL,731840,757417
S001_02_BBP_NORMAL,757418,768883
S001_02_BBP_NORMAL,768884,782113
S001_02_BBP_NORMAL,782114,794902
S001_02_BBP_NORMAL,794903,860611
S001_02_BBP_NORMAL,860612,912208
S001_02_BBP_NORMAL,912209,946606
S001_02_BBP_NORMAL,946607,974830
S001_02_BBP_NORMAL,974831,988942
S001_02_BBP_NORMAL,988943,1012756
S001_02_BBP_NORMAL,1012757,1045831
S001_02_BBP_NORMAL,1045832,1108012
S001_02_BBP_NORMAL,1108013,1111540
S001_02_BBP_NORMAL,1111541,1121683
S001_02_BBP_NORMAL,1121684,1125211
S001_02_BBP_NORMAL,1125212,1131385
S001_02_BBP_NORMAL,1131386,1144615
S001_02_BBP_NORMAL,1144616,1171516
S001_02_BBP_NORMAL,1171517,1181659
S001_02_BBP_NORMAL,1181660,1209883
S001_02_BBP_NORMAL,1209884,1231933
S001_02_BBP_NORMAL,1231934,1254424
S001_02_BBP_NORMAL,1254425,1291468
S001_02_BBP_NORMAL,1291469,1317046
S001_02_BBP_NORMAL,1317047,1327189
S001_02_BBP_NORMAL,1327190,1335127
S001_02_BBP_NORMAL,1335128,1338655
S001_02_BBP_NORMAL,1338656,1377022
S001_02_BBP_NORMAL,1377023,1385401
S001_02_BBP_NORMAL,1385402,1428619
S001_02_BBP_NORMAL,1428620,1459048
S001_02_BBP_NORMAL,1459049,1470514
S001_02_BBP_NORMAL,1470515,1487272
S001_02_BBP_NORMAL,1487273,1488154
S001_02_BBP_NORMAL,1488155,1511968
S001_02_BBP_NORMAL,1511969,1557832
S001_02_BBP_NORMAL,1557833,1596199
S001_02_BBP_NORMAL,1596200,1605019
S001_02_BBP_NORMAL,1605020,1636771
S001_02_BBP_NORMAL,1636772,1670728
S001_02_BBP_NORMAL,1670729,1690573
S001_02_BBP_NORMAL,1690574,1740406
S001_02_BBP_NORMAL,1740407,1783624
S001_02_BBP_NORMAL,1783625,1811407
S001_02_BBP_NORMAL,1811408,1825078
S001_02_BBP_NORMAL,1825079,1866973
S001_02_BBP_NORMAL,1866974,1916365
S001_02_BBP_NORMAL,1916366,1934887
S001_02_BBP_NORMAL,1934888,1952086
S001_02_BBP_NORMAL,1952087,1958260
S001_02_BBP_NORMAL,1958261,1982074
S001_02_BBP_NORMAL,1982075,1996186
S001_02_BBP_NORMAL,1996187,2010298
S001_02_BBP_NORMAL,2010299,2026615
S001_02_BBP_NORMAL,2026616,2046901
S001_02_BBP_NORMAL,2046902,2064541
S001_02_BBP_NORMAL,2064542,2113051
S001_02_BBP_NORMAL,2113052,2149654
S001_02_BBP_NORMAL,2149655,2156710
S001_02_BBP_NORMAL,2156711,2181406
S001_02_BBP_NORMAL,2181407,2197723
S001_02_BBP_NORMAL,2197724,2215363
S001_02_BBP_NORMAL,2215364,2240059
S001_02_BBP_NORMAL,2240060,2281513
S001_02_BBP_NORMAL,2281514,2285923
S001_02_BBP_NORMAL,2285924,2318557
S001_02_BBP_NORMAL,2318558,2322967
S001_02_BBP_NORMAL,2322968,2350750
S001_02_BBP_NORMAL,2350751,2363980
S001_02_BBP_NORMAL,2363981,2384707
S001_02_BBP_NORMAL,2384708,2395732
S001_02_BBP_NORMAL,2395733,2399701
S001_02_BBP_NORMAL,2399702,2407639
S001_02_BBP_NORMAL,2407640,2453503
S001_02_BBP_NORMAL,2453504,2514361
S001_02_BBP_NORMAL,2514362,2535970
S001_02_BBP_NORMAL,2535971,2552287
S001_02_BBP_NORMAL,2552288,2576101
S001_02_BBP_NORMAL,2576102,2596387
S001_02_BBP_NORMAL,2596388,2653276
S001_02_BBP_NORMAL,2653277,2659009
S001_02_BBP_NORMAL,2659010,2710606
S001_02_BBP_NORMAL,2710607,2722513
S001_02_BBP_NORMAL,2722514,2749414
S001_02_BBP_NORMAL,2749415,2759998
S001_02_BBP_NORMAL,2759999,2777638
S002_02_BBP_NORMAL,662,16537
S002_02_BBP_NORMAL,16538,27121
S002_02_BBP_NORMAL,27122,42115
S002_02_BBP_NORMAL,42116,48289
S002_02_BBP_NORMAL,48290,68134
S002_02_BBP_NORMAL,68135,113116
S002_02_BBP_NORMAL,113117,153688
S002_02_BBP_NORMAL,153689,166477
S002_02_BBP_NORMAL,166478,199111
S002_02_BBP_NORMAL,199112,218074
S002_02_BBP_NORMAL,218075,244093
S002_02_BBP_NORMAL,244094,293485
S002_02_BBP_NORMAL,293486,311566
S002_02_BBP_NORMAL,311567,314212
S002_02_BBP_NORMAL,314213,321709
S002_02_BBP_NORMAL,321710,379039
S002_02_BBP_NORMAL,379040,447394
S002_02_BBP_NORMAL,447395,468121
S002_02_BBP_NORMAL,468122,481351
S002_02_BBP_NORMAL,481352,553234
S002_02_BBP_NORMAL,553235,587191
S002_02_BBP_NORMAL,587192,590278
S002_02_BBP_NORMAL,590279,620266
S002_02_BBP_NORMAL,620267,679801
S002_02_BBP_NORMAL,679802,705379
S002_02_BBP_NORMAL,705380,712435
